Status,Action needed,Product,Category,Photos,Price,Size of first photo,Edit link
"Complete","","Silver Gold Polish Seated Murali Krishna Pendant","Jewellery / Womens / PENDENT","4","2100","2048x2048","https://www.sreerasthusilvers.com/admin/products/Q02adWlLFUUJ0iI2Cix6"
"Complete","","Solid Oxidized Silver Divine Goddess Durga Tiger Rider Pendant","Jewellery / Womens / PENDENT","4","6000","2048x2048","https://www.sreerasthusilvers.com/admin/products/UeepG8vCAH4godpKiDFE"
"Complete","","Solid Oxidized Silver Divine Lord Murugan Vel Shape Pendant","Jewellery / Womens / PENDENT","4","3000","2048x2048","https://www.sreerasthusilvers.com/admin/products/CbbC4z7MhJPAVjVDoYIc"
"Complete","","Solid Oxidized Silver Divine Seated Lord Murugan Peacock Pendant","Jewellery / Womens / PENDENT","4","5100","2048x2048","https://www.sreerasthusilvers.com/admin/products/U7tQ1vH02IzMom1moGz1"
"Complete","","Solid Oxidized Silver Lord Ganesha Throne Blessing Pendant","Jewellery / Womens / PENDENT","4","6950","2048x2048","https://www.sreerasthusilvers.com/admin/products/Dsv1zH4VivhUwKn1i3vN"
"Complete","","Solid Oxidized Silver Lord Hanuman Kneeling Blessing Pendant","Jewellery / Womens / PENDENT","4","5700","2048x2048","https://www.sreerasthusilvers.com/admin/products/0GeMU6SHXW4yHGceXQYu"
"Complete","","92.5 Pure Silver Antique Gold-Plated Pendant Set with Ruby Flower and Green Meenakari Leaf Accents","Jewellery / Womens / PENDENT SET","3","17999.99","2048x2048","https://www.sreerasthusilvers.com/admin/products/gxNeYgYfkXrcncbKypqD"
"Complete","","92.5 Pure Silver Chandelier Pendant Set with Ruby Pink Stones, CZ Cluster, and Pearl Hangings","Jewellery / Womens / PENDENT SET","3","6099.97","2048x2048","https://www.sreerasthusilvers.com/admin/products/C4yhZAIaT74oh3X8ZI28"
"Complete","","92.5 Pure Silver Gold-Plated Pendant Set with Emerald Green Stones and Asymmetric CZ Loops","Jewellery / Womens / PENDENT SET","3","12200","2048x2048","https://www.sreerasthusilvers.com/admin/products/v01SH9H0JRrafPjk4Gj4"
"Complete","","92.5 Pure Silver Gold-Plated Pendant Set with Peach and Mint Green Stones and CZ Halo Frame","Jewellery / Womens / PENDENT SET","5","4500","2048x2048","https://www.sreerasthusilvers.com/admin/products/5bcp1tZRz39TWc4scxXd"
"Complete","","92.5 Pure Silver Gold-Plated Pendant Set with Rectangular Solitaire and Shimmering Marquise CZ Wing","Jewellery / Womens / PENDENT SET","4","2800","2048x2048","https://www.sreerasthusilvers.com/admin/products/73BR03AciMhU77MECF5Q"
"Complete","","92.5 Pure Silver Gold-Plated Square Pendant Set with Green Clover Stones and CZ Borders","Jewellery / Womens / PENDENT SET","4","15200","2048x2048","https://www.sreerasthusilvers.com/admin/products/mbS12x89xI6xs6hrTtzi"
"Complete","","92.5 Pure Silver Grand Chandelier Pendant Set with Ruby Pink Kemp and Pearl Hangings","Jewellery / Womens / PENDENT SET","3","3099.99","2048x2048","https://www.sreerasthusilvers.com/admin/products/VDOxB4YwZAb6XB146tm4"
"Complete","","92.5 Pure Silver Rudraksha Pendant with Divine Goddess Cap | Spiritual Silver Pendant for Men & Women","Jewellery / Womens / PENDENT SET","4","28500","2048x2048","https://www.sreerasthusilvers.com/admin/products/cTE0WLlJrZ4UhuH2DFnQ"
"Complete","","92.5 Pure Silver Flower Branch Studs with Sky Blue and Bright Yellow Enamel Blossoms","Jewellery / Womens / Rings","3","3600","2048x2048","https://www.sreerasthusilvers.com/admin/products/NP8JoGVeGsJ1uXUsmDgt"
"Complete","","Antique Marcasite Wrapped Black Onyx Cabochon 92.5 Pure Silver Statement Ring","Jewellery / Womens / Rings","5","3500","2048x2048","https://www.sreerasthusilvers.com/admin/products/SIIZNz6RCh6rKJnmNtDz"
"Complete","","Antique Style Apple-Shaped Sapphire Blue Crystal Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","5","3200","2048x2048","https://www.sreerasthusilvers.com/admin/products/0uCRSIcnti5alaEbVX31"
"Complete","","Black Star Onyx Halo Ring in 92.5 Sterling Silver with Clear Pavé Border","Jewellery / Womens / Rings","4","3300","2048x2048","https://www.sreerasthusilvers.com/admin/products/7zK0wIFXShq0HkJ97xOQ"
"Complete","","Blossom Infinity Linked Knot 92.5 Pure Silver Rose Gold Statement Ring","Jewellery / Womens / Rings","3","5000","2048x2048","https://www.sreerasthusilvers.com/admin/products/tzigW58VrI5tn6vrulFd"
"Complete","","Blush Pink Minimalist Round Solitaire 92.5 Pure Silver Promise Ring","Jewellery / Womens / Rings","4","1600","2048x2048","https://www.sreerasthusilvers.com/admin/products/4GfTqUmM0fVajh4auU3A"
"Complete","","Classic Round-Cut Solitaire Engagement Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","2450","2048x2048","https://www.sreerasthusilvers.com/admin/products/bxpmVTc6kiPZX8Qa3trT"
"Complete","","Cosmic Spiral Cluster 92.5 Pure Silver Dainty Statement Ring","Jewellery / Womens / Rings","3","850","2048x2048","https://www.sreerasthusilvers.com/admin/products/3k8Uf96avSylmLEMKUwG"
"Complete","","Dual-Monarch Bloom Marquise Ruby-Pink 92.5 Pure Silver Statement Ring","Jewellery / Womens / Rings","3","2200","2048x2048","https://www.sreerasthusilvers.com/admin/products/S9izVVkt01FgD0iVdUku"
"Complete","","Dual-Royal Crimson Blossom Solitaire 92.5 Pure Silver Textured Engagement Ring","Jewellery / Womens / Rings","3","2600","2048x2048","https://www.sreerasthusilvers.com/admin/products/CX6XXAaIuPowqnnx7Jk5"
"Complete","","Dual-Tone Asymmetric Star Ring in 92.5 Sterling Silver with Pavé Accents","Jewellery / Womens / Rings","4","1700","2048x2048","https://www.sreerasthusilvers.com/admin/products/rnzKIGkb5vc2pnK922hG"
"Complete","","Emerald Green Center Multi-Tone Flower Cocktail Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","6350","2048x2048","https://www.sreerasthusilvers.com/admin/products/oBKqIMPQ7bjFGSU00Yay"
"Complete","","Emerald Green Geometric Mandala Cocktail Ring in Gold-Plated 92.5 Sterling Silver","Jewellery / Womens / Rings","4","4400","2048x2048","https://www.sreerasthusilvers.com/admin/products/YzjhS9XIWIqW1mzK8u17"
"Complete","","Emotional Hugging Hands Open Ring in 92.5 Sterling Silver with Blue Sapphire Accents","Jewellery / Womens / Rings","4","2000","2048x2048","https://www.sreerasthusilvers.com/admin/products/XfT85tQROqnWcRPBs3of"
"Complete","","Horizon Tri-Tone Textured Shell 92.5 Pure Silver Statement Ring","Jewellery / Womens / Rings","4","5600","2048x2048","https://www.sreerasthusilvers.com/admin/products/GGoIsWlLBGFEglSrO2qu"
"Complete","","Infinity Heart Dual-Tone Accent Ring in 92.5 Sterling Silver with Pavé Zirconia","Jewellery / Womens / Rings","4","2300","2048x2048","https://www.sreerasthusilvers.com/admin/products/LG41X5Ix7wC8kTSYXzsM"
"Complete","","Majestic Crown Filigree 925 Sterling Silver  Ring","Jewellery / Womens / Rings","4","2400","2048x2048","https://www.sreerasthusilvers.com/admin/products/qT6Qj2JsKEgVyU9Kr8sn"
"Complete","","Marquise-Cut Zirconia Leaf Multi-Row Stacked Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","3","3850","2048x2048","https://www.sreerasthusilvers.com/admin/products/QpIRKMGoxDU0M5KxVPFz"
"Complete","","Midnight Blossom Invisible-Cut Blue Mosaic 92.5 Pure Silver Statement Ring","Jewellery / Womens / Rings","4","5900","2048x2048","https://www.sreerasthusilvers.com/admin/products/hJo4eTJ2oJ7qsR8iXcvu"
"Complete","","Mosaic Brilliance Tri-Color Baguette 925 Silver Cocktail Ring","Jewellery / Womens / Rings","3","3200","2048x2048","https://www.sreerasthusilvers.com/admin/products/AN9hpO4m2rcFWCVoJZbV"
"Complete","","Multi-Color Rainbow Stone Accent Diamond-Shape Pavé Shield Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","3","3200","2048x2048","https://www.sreerasthusilvers.com/admin/products/LkSBOoy2SwW3vA0bJT7l"
"Complete","","Multi-Tone Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Flower Cocktail Ring","Jewellery / Womens / Rings","3","7300","2048x2048","https://www.sreerasthusilvers.com/admin/products/ei68V0zBA0rh6eHgbP8H"
"Complete","","Multi-Tone Rose Gold Polish 92.5 Sterling Silver Intricate Floral Filigree Dome Ring","Jewellery / Womens / Rings","3","3750","2048x2048","https://www.sreerasthusilvers.com/admin/products/L34byUugtoODDGqwTBzk"
"Complete","","Ocean Blue Teardrop Pear-Cut Halo Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","2650","2048x2048","https://www.sreerasthusilvers.com/admin/products/5uqQBzjkZjVQ2JjpbX3T"
"Complete","","Oval-Cut Solitaire Bypass Ring with Baguette Accents in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","2900","2048x2048","https://www.sreerasthusilvers.com/admin/products/8uI6WVw8wExvpZcYZ8I1"
"Complete","","pastel Azure Blue Cabochon Pavé Shank 925 Silver ring","Jewellery / Womens / Rings","3","1500","2048x2048","https://www.sreerasthusilvers.com/admin/products/aDBoqOvFHwFHOYDqmMYa"
"Complete","","Pear-Cut Solitaire Pear Halo Engagement Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","3","3100","2048x2048","https://www.sreerasthusilvers.com/admin/products/pQNrgrprK6TLyddvoMb2"
"Complete","","Pink Quartz Star Solitaire Halo Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","3200","2048x2048","https://www.sreerasthusilvers.com/admin/products/iKjqtqJOQea7Y7THcRpo"
"Complete","","Protective Evil Eye Enamel Ring in 92.5 Sterling Silver with Micro-Pavé Zirconia","Jewellery / Womens / Rings","4","1850","2048x2048","https://www.sreerasthusilvers.com/admin/products/QOWMCIRWOrInmBu63Lvi"
"Complete","","Quirky Zipper Motif Band Ring in 92.5 Sterling Silver with Micro-Pave Zirconia","Jewellery / Womens / Rings","5","3000","2048x2048","https://www.sreerasthusilvers.com/admin/products/6fc8hX329lwr92fzKokg"
"Complete","","Rainbow Baguette 92.5 Pure Silver Multi-Layer Band Ring","Jewellery / Womens / Rings","4","4650","2048x2048","https://www.sreerasthusilvers.com/admin/products/CmEz1VNr8veAv7rU52NM"
"Complete","","Raspberry Pink Crystal Glint Paved Shank 925 Silver Fashion Ring","Jewellery / Womens / Rings","4","2300","2048x2048","https://www.sreerasthusilvers.com/admin/products/GhdUF4RSQX3Tw4TmhTDS"
"Complete","","Rose Gold Plated 92.5 Sterling Silver Intertwined Black and White Zirconia Statement Ring","Jewellery / Womens / Rings","4","5600","2048x2048","https://www.sreerasthusilvers.com/admin/products/Dk7HJdtV2h5ZeB8w7sn0"
"Complete","","Rose Gold Plated 92.5 Sterling Silver Princess-Cut Cushion Halo Engagement Ring","Jewellery / Womens / Rings","3","6100","2048x2048","https://www.sreerasthusilvers.com/admin/products/qfF2dZunVYMCdT6kubJl"
"Complete","","Rose Gold Plating 92.5 Sterling Silver Multi-Row Butterfly Stacked Ring","Jewellery / Womens / Rings","4","3950","2048x2048","https://www.sreerasthusilvers.com/admin/products/D4epqACvroxUOI03mTed"
"Complete","","Rose Quartz Style Round Solitaire Ring with Pavé Hearts in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","1800","2048x2048","https://www.sreerasthusilvers.com/admin/products/8P78KywGAQ0kGo7wwb26"
"Complete","","Royal Blue Sapphire Round Solitaire Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","2000","2048x2048","https://www.sreerasthusilvers.com/admin/products/3dyaB7Dl4oC5NwCnV08f"
"Complete","","Royal Gold-Plated Floral Peacock-Inspired 92.5 Pure Silver Statement Ring","Jewellery / Womens / Rings","3","5300","2048x2048","https://www.sreerasthusilvers.com/admin/products/L5olvjIKfOKIA8spdZIa"
"Complete","","Royal Gold-Plated Vintage Filigree Medallion 92.5 Pure Silver Cocktail Ring","Jewellery / Womens / Rings","3","4500","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZG4twEYXwz4ghcHvkueL"
"Complete","","Royal Heritage Majesty Crown 92.5 Pure Silver Dainty Promise Ring","Jewellery / Womens / Rings","3","2400","2048x2048","https://www.sreerasthusilvers.com/admin/products/VLP0Zzs4kk6Gmg49UJQk"
"Complete","","Royal Sapphire Blue Floral Cluster Cocktail 3rd spin  Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","4200","2048x2048","https://www.sreerasthusilvers.com/admin/products/t4gIlpScaHwrIogT5hbE"
"Complete","","Royal Sapphire Blue Flower Wheel Cocktail Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","3600","2048x2048","https://www.sreerasthusilvers.com/admin/products/qLnwbaSyd3XhQbUw8U0u"
"Complete","","Royal Sapphire red Floral Cluster Cocktail Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","3","2450","2048x2048","https://www.sreerasthusilvers.com/admin/products/bEiXetRNMSTJKsThhU7U"
"Complete","","Ruby Red Center Stone Multi-Row Wave Cocktail Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","3100","2048x2048","https://www.sreerasthusilvers.com/admin/products/zgaGvvVBGz9WFgKBYUFd"
"Complete","","Ruby Red Floral Blossom Halo Cocktail 3rd spin Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","4001","2048x2048","https://www.sreerasthusilvers.com/admin/products/l1hPlmlNiQssL9rdQaCB"
"Complete","","Ruby Red Square Solitaire Cocktail Ring in Gold-Plated 92.5 Sterling Silver","Jewellery / Womens / Rings","3","5400","2048x2048","https://www.sreerasthusilvers.com/admin/products/lY7WIw9WTr4iU0gePCde"
"Complete","","Seraphina Marquise Vine 92.5 Pure Silver Multi-Row Statement Ring","Jewellery / Womens / Rings","4","3950","2048x2048","https://www.sreerasthusilvers.com/admin/products/EyrCUlfMIu0j6sHCSjKX"
"Complete","","Square Halo and Arched Crown Layered Dual Band Ring in 92.5 Sterling Silver","Jewellery / Womens / Rings","4","1900","2048x2048","https://www.sreerasthusilvers.com/admin/products/nFU1VCkgkoP8OLSNwFk7"
"Complete","","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Abstract Clover Ring","Jewellery / Womens / Rings","4","4900","2048x2048","https://www.sreerasthusilvers.com/admin/products/9YZreaztPVwrD6Xnheo8"
"Complete","","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Bubble Cluster Ring","Jewellery / Womens / Rings","4","5700","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZfSvMH4OByayEsewpXtX"
"Complete","","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Yin-Yang Spiral Ring","Jewellery / Womens / Rings","4","5700","2048x2048","https://www.sreerasthusilvers.com/admin/products/jCI4VTJlv4eUGTmxX4cz"
"Complete","","Vintage Origami Blossom Tri-Color Filigree 925 Silver Statement Ring","Jewellery / Womens / Rings","4","2650","2048x2048","https://www.sreerasthusilvers.com/admin/products/yYw1Yjelxn5zR8hMG8la"
"Complete","","Blooming Petals Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Rose Gold Necklace","3","14900","2048x2048","https://www.sreerasthusilvers.com/admin/products/KspTJgXyh1xcfwOZdvrz"
"Complete","","Enamelled Ribbon Bow 925 Pure Silver Necklace Set with Pearl Accents","Jewellery / Womens / Rose Gold Necklace","5","20350","2048x2048","https://www.sreerasthusilvers.com/admin/products/6ayLDVfx8EfkB2l3ZQZ4"
"Complete","","Eternal Radiance – 92.5 Sterling Silver Rose Gold Graduated Tennis Set","Jewellery / Womens / Rose Gold Necklace","3","9700","2048x2048","https://www.sreerasthusilvers.com/admin/products/cqkxiUmk2ovDB0cWBB46"
"Complete","","Floating Flora – 92.5 Sterling Silver Rose Gold Multi-Tone Wire Necklace Set","Jewellery / Womens / Rose Gold Necklace","4","12350","2048x2048","https://www.sreerasthusilvers.com/admin/products/6QXZH5R1bVOuV5OgRyNv"
"Complete","Same name as another product - check they are two different pieces","Flora Aura Rose Gold Plated Pure Silver Stud & Necklace Set","Jewellery / Womens / Rose Gold Necklace","3","12300","2048x2048","https://www.sreerasthusilvers.com/admin/products/7MCvylrq7ojGG7JRA7js"
"Complete","Same name as another product - check they are two different pieces","Flora Aura Rose Gold Plated Pure Silver Stud & Necklace Set","Jewellery / Womens / Rose Gold Necklace","3","12300","2048x2048","https://www.sreerasthusilvers.com/admin/products/hBFVcejFaXGoAc7YY7rW"
"Complete","","Floral Elegance Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Rose Gold Necklace","3","12850","1900x1900","https://www.sreerasthusilvers.com/admin/products/PUaMHtJz0dYoC3pxBIr7"
"Complete","","Gulabi Blossom 925 Silver Choker Set (Rose Gold Polish)","Jewellery / Womens / Rose Gold Necklace","3","20300","2048x2048","https://www.sreerasthusilvers.com/admin/products/uhmaK3jurSkIexrHeNsF"
"Complete","","Modern Geometric 92.5 Sterling Silver Men's Band Ring with Baguette Accents","Jewellery / Womens / Rose Gold Necklace","3","14250","2048x2048","https://www.sreerasthusilvers.com/admin/products/Pai6Vh0lnap3E2MjpuCN"
"Complete","","Nature-Inspired Leaf Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Rose Gold Necklace","4","15900","2048x2048","https://www.sreerasthusilvers.com/admin/products/BuC5f90U8qpQ1Q8gyP9f"
"Complete","","Pastel Flora Rose Gold Plated Pure Silver Choker & Earring Set","Jewellery / Womens / Rose Gold Necklace","4","13400","2048x2048","https://www.sreerasthusilvers.com/admin/products/k3nijNmo4xaF0JlLXmlt"
"Complete","Same name as another product - check they are two different pieces","Radiant Floral Pendant Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Rose Gold Necklace","3","13700","2048x2048","https://www.sreerasthusilvers.com/admin/products/PNWHzVtqgToHtoWEzxuA"
"Complete","","S-Link Eternity Rose Gold Plated Pure Silver Jewelry Set","Jewellery / Womens / Rose Gold Necklace","3","20650","2048x2048","https://www.sreerasthusilvers.com/admin/products/vn9JriDJK4hK8sgh9Hdq"
"Complete","Same name as another product - check they are two different pieces","Elegant Gold-Polished Silver Twin-Strand Ruby Step Necklace","Jewellery / Womens / stone necklace","3","7000","2048x2048","https://www.sreerasthusilvers.com/admin/products/q8OqgbJP0lHaJCyqRMHw"
"Complete","","Grand Imperial gold polish Peacock Nakshi Kasu Long haram for Bridal Layering","Jewellery / Womens / Temple Haram","3","68400","2048x2048","https://www.sreerasthusilvers.com/admin/products/7qKhdnqPCuLjUPYzTXYf"
"Complete","","Grand sliver gold polish Continuous Rosette Link Lakshmi Haram with Pearl & Emerald Beads","Jewellery / Womens / Temple Haram","3","34500","2048x2048","https://www.sreerasthusilvers.com/admin/products/TNdd22vwStKO3XwbUnt2"
"Complete","","Royal Antique Silver Gold Polish Lakshmi Kasulaperu Haram for Bridal Layering","Jewellery / Womens / Temple Haram","4","120000","2048x2048","https://www.sreerasthusilvers.com/admin/products/A7SQmdIJnBjPmPvBugV5"
"Complete","","Royal Antique Silver Gold Polish Murali Krishna Temple Long Haram","Jewellery / Womens / Temple Haram","3","45700","2048x2048","https://www.sreerasthusilvers.com/admin/products/x6f5IcFOXVcCjGmg5aYs"
"Complete","","Royal Antique Silver Gold Polish Nakshi Lakshmi Floral Haram with Pearl & Emerald Drops","Jewellery / Womens / Temple Haram","3","57100","2048x2048","https://www.sreerasthusilvers.com/admin/products/2a3UpNnkU0K24fbIIIiu"
"Complete","","Royal Antique Silver Gold Polish Nakshi Lakshmi Temple Haram","Jewellery / Womens / Temple Haram","3","46300","2048x2048","https://www.sreerasthusilvers.com/admin/products/haMoyE7pWMAJjZsBfzFo"
"Complete","","Royal Antique Silver Gold Polish Nakshi Seated Lakshmi Haram with Ruby Wheel Accents","Jewellery / Womens / Temple Haram","3","60599.98","2048x2048","https://www.sreerasthusilvers.com/admin/products/7MnDj1phfy8RCaW2pe1S"
"Complete","","Royal Gold Polish Silver Shimmering Diamond CZ & Emerald Haram","Jewellery / Womens / Temple Haram","4","52500","2048x2048","https://www.sreerasthusilvers.com/admin/products/AYCO1m54zjA9qib3ahz0"
"Complete","","Royal Gold Polish Silver Shimmering Diamond CZ & Ruby Haram Set with Teardrop Rubies","Jewellery / Womens / Temple Haram","3","43650","2048x2048","https://www.sreerasthusilvers.com/admin/products/3kmuy9ez1t9GrmCywhdV"
"Complete","","Classic Peacock & Goddess Lakshmi Necklace","Jewellery / Womens / temple necklace","3","19200","2048x2048","https://www.sreerasthusilvers.com/admin/products/Dkd4waKMwNHk10PTONt5"
"Complete","Same name as another product - check they are two different pieces","Divine Lakshmi Circular Motif CZ Silver Kante Necklace","Jewellery / Womens / temple necklace","3","32600","2048x2048","https://www.sreerasthusilvers.com/admin/products/QQ70dgp2KSAByXRosGyM"
"Complete","","Divine Murali Krishna CZ Studded Silver Long Festive Chain","Jewellery / Womens / temple necklace","3","20100","2048x2048","https://www.sreerasthusilvers.com/admin/products/sWxBdMEyqRGHCZkjFbZj"
"Complete","Same name as another product - check they are two different pieces","Electroforming light weight Royal Lakshmi Motif Silver Kante","Jewellery / Womens / temple necklace","3","36300","2048x2048","https://www.sreerasthusilvers.com/admin/products/bmieO3gpCi3eV388z5wr"
"Complete","Same name as another product - check they are two different pieces","Electroforming light weight Royal Lakshmi Motif Silver Kante","Jewellery / Womens / temple necklace","3","28500","2048x2048","https://www.sreerasthusilvers.com/admin/products/mbl2n1SDRqWagokhKQch"
"Complete","","Elegant Diamond-Cut Cubic Zirconia Riviera Chain and Stud Set","Jewellery / Womens / temple necklace","3","7750","2048x2048","https://www.sreerasthusilvers.com/admin/products/7jZU6SRjOXduuLFWuHFk"
"Complete","","Emerald Green and CZ White Lakshmi Festive Silver Necklace","Jewellery / Womens / temple necklace","3","35600","2048x2048","https://www.sreerasthusilvers.com/admin/products/2jBkggevtfrcFaEswNQ6"
"Complete","","Floral CZ Medallion Silver Gold Polish Necklace","Jewellery / Womens / temple necklace","3","20800","2048x2048","https://www.sreerasthusilvers.com/admin/products/bG54gAkPJjkdTFIdEQEX"
"Complete","","Gold-Polished Silver Grand Antique Nakshi Peacock Necklace","Jewellery / Womens / temple necklace","3","17400","2048x2048","https://www.sreerasthusilvers.com/admin/products/F6ChA7RgrGEJ5cw5a4eZ"
"Complete","Same name as another product - check they are two different pieces","Heritage Gold-Polished Silver Peacock Pendant Choker in Ruby & Emerald","Jewellery / Womens / temple necklace","4","23550","2048x2048","https://www.sreerasthusilvers.com/admin/products/4K9lC5xcV4QFSWn7UWTu"
"Complete","Same name as another product - check they are two different pieces","Heritage Gold-Polished Silver Peacock Pendant Choker in Ruby & Emerald","Jewellery / Womens / temple necklace","3","23800","2048x2048","https://www.sreerasthusilvers.com/admin/products/q84hGPsOcFp7OUuMZSMf"
"Complete","","Imperial Emerald and CZ Silver Choker with Mint Green Drop Beads","Jewellery / Womens / temple necklace","3","63500","2048x2048","https://www.sreerasthusilvers.com/admin/products/kXTr199g3mHIvxPF0mD4"
"Complete","","Mahalakshmi Antique 92.5 Silver Necklace with Gold Polish & Coral Pearl Drops","Jewellery / Womens / temple necklace","3","21400","2048x2048","https://www.sreerasthusilvers.com/admin/products/ftH9SV2ySMLBQ7KKvNi3"
"Complete","Same name as another product - check they are two different pieces","Majestic Regal CZ Silver necklace with Emerald Medallion","Jewellery / Womens / temple necklace","4","20500","2048x2048","https://www.sreerasthusilvers.com/admin/products/OTUlpxAyVdgZPphaShhW"
"Complete","Same name as another product - check they are two different pieces","Majestic Regal CZ Silver necklace with Emerald Medallion","Jewellery / Womens / temple necklace","4","55400","2048x2048","https://www.sreerasthusilvers.com/admin/products/rjT7oYCnI7UBHe4EndhM"
"Complete","","Royal Antique Silver Gold Polish Elephant Link Lakshmi Temple Necklace with Emerald & CZ Drop","Jewellery / Womens / temple necklace","4","24800","2048x2048","https://www.sreerasthusilvers.com/admin/products/fEnIs8SlzTQ2JyzCWRfl"
"Complete","","Royal Antique Silver Gold Polish Peacock & CZ Floral Rosette Temple Necklace with Coral Drop","Jewellery / Womens / temple necklace","3","28900","2048x2048","https://www.sreerasthusilvers.com/admin/products/Bwe8D9g1CYGwTet5kZPE"
"Complete","","Royal Antique Silver Gold Polish Ram Parivar & Lakshmi Kasu necklace","Jewellery / Womens / temple necklace","3","31500","2048x2048","https://www.sreerasthusilvers.com/admin/products/mVqLHwWte5gnSnQ9O9FE"
"Complete","","Royal Goddess Lakshmi Medallion Antique Silver Bridal Necklace","Jewellery / Womens / temple necklace","3","61500","2048x2048","https://www.sreerasthusilvers.com/admin/products/Au8j7snxy8dWhJnAt85q"
"Complete","","Royal Goddess Lakshmi Motif Antique Silver Festive Necklace","Jewellery / Womens / temple necklace","3","20600","2048x2048","https://www.sreerasthusilvers.com/admin/products/vgNY08FjhfO5Cqpidq1h"
"Complete","","Royal Imperial Diamond-Cut CZ & Emerald Geometric Silver Choker Set","Jewellery / Womens / temple necklace","3","47900","2048x2048","https://www.sreerasthusilvers.com/admin/products/LLvqHfMcWgiORxEdUjBN"
"Complete","Same name as another product - check they are two different pieces","Royal Lakshmi Motif Silver necklace with Coral Red Accents","Jewellery / Womens / temple necklace","5","25200","2048x2048","https://www.sreerasthusilvers.com/admin/products/9hpHEkQX9at6Us2ZviGe"
"Complete","Same name as another product - check they are two different pieces","Royal Lakshmi Motif Silver necklace with Coral Red Accents","Jewellery / Womens / temple necklace","5","25200","2048x2048","https://www.sreerasthusilvers.com/admin/products/i0AWrY08DxfSSflihOzG"
"Complete","","Royal Peacock Antique Necklace in 92.5 Sterling Silver with Gold Polish","Jewellery / Womens / temple necklace","3","16450","2048x2048","https://www.sreerasthusilvers.com/admin/products/KzLfSTvE4lg3Xfa9tkG9"
"Complete","","Silver Gold Polish Grand Peacock Emblem Temple Choker with Ghungroo Drops","Jewellery / Womens / temple necklace","3","26399.97","2048x2048","https://www.sreerasthusilvers.com/admin/products/fVstODuth5SzdQz7KX8O"
"Complete","","Royal Antique Silver Gold Polish Nakshi Continuous Peacock Vaddanam with Ruby Bead Clusters","Jewellery / Womens / vaddanam","5","90400","2048x2048","https://www.sreerasthusilvers.com/admin/products/ayDkyReLhc1I1o1cXAdV"
"Complete","","Royal Antique Silver Gold Polish Nakshi Lakshmi Peacock Vaddanam with Ghungroo & Pearl Drops","Jewellery / Womens / vaddanam","4","120000","2048x2048","https://www.sreerasthusilvers.com/admin/products/yDM7ja7JBX6jSOpoiPFh"
"Complete","","Royal Antique Silver Gold Polish Temple Three-Pavilion Architectural Waist Belt with Coral & Pearl Drops","Jewellery / Womens / vaddanam","4","225750","2048x2048","https://www.sreerasthusilvers.com/admin/products/3ax7Ee5c03QmaqjJUnN3"
"Complete","","Royal Multi-Tone Silver Gold Polish Lakshmi Peacock CZ Diamond Vaddanam with Ruby Beads","Jewellery / Womens / vaddanam","3","145600","2048x2048","https://www.sreerasthusilvers.com/admin/products/mTppPeHb4QSXPmhj3ucw"
"Complete","","Royal Two-Tone Silver Gold Polish CZ Diamond Bridal Vaddanam with Emerald & Jhumka Drops","Jewellery / Womens / vaddanam","3","149100","2048x2048","https://www.sreerasthusilvers.com/admin/products/NQ5ep9cMJFZQzSao08CW"
"Complete","Same name as another product - check they are two different pieces","92.5 Sterling Silver Clover Jewelry Watch with Multi-Texture Inlay Strap","Jewellery / Womens / watches","4","24000","2048x2048","https://www.sreerasthusilvers.com/admin/products/CJRvfad7dBEoaqViARba"
"Complete","Same name as another product - check they are two different pieces","92.5 Sterling Silver Clover Jewelry Watch with Multi-Texture Inlay Strap","Jewellery / Womens / watches","4","22250","2048x2048","https://www.sreerasthusilvers.com/admin/products/QlSmxmccy9S2UlSWreWu"
