priority,status,product,category,price,product_page,photo_source_folder,product_id
"ok","matched by product name","Luxury  Gold Polish 92.5 Pure Silver Sparkling Zircon Bangles – Timeless Ethnic Wear","Womens / BANGLES","20500","/product/3oXYUxKt629Ez1xeXGOO","ss/bangles/Bangle_Product_17_Luxury 22k Gold Polish 92.5 Pure Silver Sparkling Zircon Bangles - Timeless Ethnic Wear","3oXYUxKt629Ez1xeXGOO"
"ok","matched by product name","Smooth High-Shine 92.5 Sterling Silver 22k Gold Polish Bangles","Womens / BANGLES","14500","/product/QpmZcBn9iZfqgqFqMhV0","ss/bangles/Bangle_Product_09_Smooth High-Shine 92.5 Sterling Silver 22k Gold Polish Bangles","QpmZcBn9iZfqgqFqMhV0"
"ok","matched by product name","Classic Dark Blue Multi-Layered Fine Silver Festive Mala with Pearl Accents","Womens / beads mala","18900","/product/HJa78CWKCIMk985a7Swc","ss/beads mala/Beads_Mala_Product_08_Classic Dark Blue Multi-Layered Fine Silver Festive Mala with Pearl Accents","HJa78CWKCIMk985a7Swc"
"ok","matched by product name","Classic Deep Emerald Green Multi-Line Fine Silver Layering Mala","Womens / beads mala","12400","/product/Impk9RV39S20cLAs3BPY","ss/beads mala/Beads_Mala_Product_15_Classic Deep Emerald Green Multi-Line Fine Silver Layering Mala","Impk9RV39S20cLAs3BPY"
"ok","matched by product name","Classic Emerald Green & Luminous Pearl Multi-Layered Fine Silver Festive Mala","Womens / beads mala","18900","/product/hsOtu44zlqA6lhCsBn2s","ss/beads mala/Beads_Mala_Product_10_Classic Emerald Green and Luminous Pearl Multi-Layered Fine Silver Festive Mala","hsOtu44zlqA6lhCsBn2s"
"ok","matched by product name","Classic Emerald Green Multi-Layered Silver Festive Mala with Pearl Accents","Womens / beads mala","19099.97","/product/FdEvuJcO5jg2QBsPZ1Og","ss/beads mala/Beads_Mala_Product_05_Classic Emerald Green Multi-Layered Silver Festive Mala with Pearl Accents","FdEvuJcO5jg2QBsPZ1Og"
"ok","matched by product name","Classic Luminous White Pearl Multi-Line Fine Silver Layering Mala","Womens / beads mala","16300","/product/Ekmq4NLgkXZIVXO5qeNu","ss/beads mala/Beads_Mala_Product_14_Classic Luminous White Pearl Multi-Line Fine Silver Layering Mala","Ekmq4NLgkXZIVXO5qeNu"
"ok","matched by product name","Classic Red Coral Cylinder & White Seed Bead Long Layered Silver Mala","Womens / beads mala","16300","/product/5vhrOQeHl394SuVzJPxx","ss/beads mala/Beads_Mala_Product_06_Classic Red Coral Cylinder and White Seed Bead Long Layered Silver Mala","5vhrOQeHl394SuVzJPxx"
"ok","matched by product name","Classic Ruby Pink & White Pearl Bead Long Layered Silver Mala","Womens / beads mala","16000","/product/hayYlbE7dkc5A15srIdF","ss/beads mala/Beads_Mala_Product_03_Classic Ruby Pink and White Pearl Bead Long Layered Silver Mala","hayYlbE7dkc5A15srIdF"
"ok","matched by product name","Divine Antique Gold-Plated Lakshmi Temple Motif Long Haram","Womens / beads mala","17400","/product/iKpEr9TCT1ZYXmh7Pg0c","ss/beads mala/Beads_Mala_Product_16_Divine Antique Gold-Plated Lakshmi Temple Motif Long Haram","iKpEr9TCT1ZYXmh7Pg0c"
"ok","matched by product name","Grand Layered Pearl Mala with Antique Gold-Plated Silver Spacer Beads","Womens / beads mala","29300","/product/LUqfQkarZZYTu7xpgaNc","ss/beads mala/Beads_Mala_Product_02_Grand Layered Pearl Mala with Antique Gold-Plated Silver Spacer Beads","LUqfQkarZZYTu7xpgaNc"
"ok","matched by product name","Grand Layered Sapphire Blue Bead Mala with Antique Gold-Plated Nakshi Accents","Womens / beads mala","27300","/product/CYYjBcC7mcVIXCu1vDyq","ss/beads mala/Beads_Mala_Product_21_Grand Layered Sapphire Blue Bead Mala with Antique Gold-Plated Nakshi Accents","CYYjBcC7mcVIXCu1vDyq"
"ok","matched by product name","Minimalist Three-Line Emerald Faceted Bead Haram in Gold Polish","Womens / beads mala","11700","/product/H3vtI6888q9ozE96wKrA","ss/beads mala/Beads_Mala_Product_17_Minimalist Three-Line Emerald Faceted Bead Haram in Gold Polish","H3vtI6888q9ozE96wKrA"
"ok","matched by product name","Royal Mixed Gemstone Faceted Bead Haram with Antique Nakshi Spacers","Womens / beads mala","21000","/product/Wq5c5UB63CvGMaGbbzai","ss/beads mala/Beads_Mala_Product_12_Royal Mixed Gemstone Faceted Bead Haram with Antique Nakshi Spacers","Wq5c5UB63CvGMaGbbzai"
"ok","matched by product name","Royal Pastel Green Faceted Bead Haram with Antique Gold-Plated Statement Beads","Womens / beads mala","16899.98","/product/MkfivnejzB5bpWOQca8R","ss/beads mala/Beads_Mala_Product_13_Royal Pastel Green Faceted Bead Haram with Antique Gold-Plated Statement Beads","MkfivnejzB5bpWOQca8R"
"ok","matched by product name","Royal Pearl Guttapusalu Style Haram with Antique Gold Plated Silver Spacers","Womens / beads mala","9000","/product/VvOYB4WdNcQ0V1iWfIsB","ss/beads mala/Beads_Mala_Product_09_Royal Pearl Guttapusalu Style Haram with Antique Gold Plated Silver Spacers","VvOYB4WdNcQ0V1iWfIsB"
"ok","matched by product name","Royal Ruby Faceted Bead Haram with Antique Gold-Plated Spacer Pearls","Womens / beads mala","25000","/product/svj1hXtoVotIfNJMk0S4","ss/beads mala/Beads_Mala_Product_11_Royal Ruby Faceted Bead Haram with Antique Gold-Plated Spacer Pearls","svj1hXtoVotIfNJMk0S4"
"ok","matched by product name","Heritage Multi-Strand Purple & Pearl Bead Mala with Nakshi Peacock Beads","Womens / beeds mala","16000","/product/38eh8Y6EgDxDFowwiEIl","ss/beads mala/Beads_Mala_Product_01_Heritage Multi-Strand Purple and Pearl Bead Mala with Nakshi Peacock Beads","38eh8Y6EgDxDFowwiEIl"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Mangalsutra Set with Ruby Pink Stone Pendant and Earrings","Womens / black beads","6300","/product/OM1Oj5Dd8xVyBp8tGQtO","mangalsutra/Mangalsutra_016_GaneshPendantRubyMangalsutra","OM1Oj5Dd8xVyBp8tGQtO"
"ok","matched by product name","92.5 Pure Silver Rose Gold Black Beads Mangalsutra Set with Floral CZ Pendant & Matching Earrings","Womens / black beads","14800","/product/2TsMfC7UisLZR5YGHEv7","mangalsutra/Mangalsutra_017_GoldBeadsDropPendant","2TsMfC7UisLZR5YGHEv7"
"ok","matched by product name","Emerald Green Teardrop Garland 92.5 Sterling Silver Gold-Polished Mangalsutra","Womens / black beads","4500","/product/1T0YKSLcC2WiR3lexBWE","mangalsutra/Mangalsutra_020_GoldTeardropMangalsutra","1T0YKSLcC2WiR3lexBWE"
"ok","matched by product name","92.5 Sterling Silver Triple-Row  Bracelet – Ruby & White Stone Rose Gold Edition","Womens / bracelets","24100","/product/r6LjkIbp6ZsHHWIvUDHi","ss/l bracelets/L_Bracelet_Product_09_92.5 Sterling Silver Triple-Row Men's Bracelet - Ruby and White Stone Rose Gold Edition","r6LjkIbp6ZsHHWIvUDHi"
"ok","matched by product name","92.5 Sterling Silver Triple-Row Zirconia Gents Bracelet – Rose Gold Finish","Womens / bracelets","19400","/product/rSpV6ukWrcMOxifCOc5a","ss/l bracelets/L_Bracelet_Product_10_92.5 Sterling Silver Triple-Row Zirconia Gents Bracelet - Rose Gold Finish","rSpV6ukWrcMOxifCOc5a"
"ok","matched by product name","92.5 Pure Silver Butterfly Charm Drop Chain Necklace","Womens / chains","1700","/product/K2AJOXbcLyuFt7w6kjgA","ss/charm chains/Charm_Chain_Product_08_92.5 Pure Silver Butterfly Charm Drop Chain Necklace","K2AJOXbcLyuFt7w6kjgA"
"ok","matched by product name","92.5 Pure Silver Dual Leaf Pendant Charm Chain","Womens / chains","2900","/product/O6rFY0BLKAOVAUV455dy","ss/charm chains/Charm_Chain_Product_09_92.5 Pure Silver Dual Leaf Pendant Charm Chain with Rose Gold Finish","O6rFY0BLKAOVAUV455dy"
"ok","matched by product name","92.5 Pure Silver Floral Purple Stone Charm Chain with Gold Finish | Elegant Pendant Necklace for Women","Womens / chains","3000","/product/gV7ilPE3Yiiy9Wbwo1fC","ss/charm chains/Charm_Chain_Product_16_92.5 Pure Silver Floral Purple Stone Charm Chain with Gold Finish","gV7ilPE3Yiiy9Wbwo1fC"
"ok","matched by product name","92.5 Pure Silver Heart Lock & Key Charm Chain","Womens / chains","4001","/product/zQW7W9nqCHmBoKKfct8v","ss/charm chains/Charm_Chain_Product_12_92.5 Pure Silver Heart Lock and Key Charm Chain","zQW7W9nqCHmBoKKfct8v"
"ok","matched by product name","92.5 Pure Silver Rose Gold Charm Chain with Celestial & Lucky Charms for Women","Womens / chains","2599.99","/product/LCavsoz6vENcJoeMyFam","ss/charm chains/Charm_Chain_Product_14_92.5 Pure Silver Rose Gold Charm Chain with Celestial and Lucky Charms","LCavsoz6vENcJoeMyFam"
"ok","matched by product name","92.5 Pure Silver Rose Gold Heart Charm Station Chain","Womens / chains","2400","/product/9OS5xHVL1Jd1q5wQdT54","ss/charm chains/Charm_Chain_Product_13_92.5 Pure Silver Rose Gold Heart Charm Station Chain","9OS5xHVL1Jd1q5wQdT54"
"ok","matched by product name","92.5 Sterling Silver Celestial Heart Multi-Charm Necklace","Womens / chains","7900","/product/CQ1HLhJBf3N9RUe8Bczb","ss/charm chains/Charm_Chain_Product_19_92.5 Sterling Silver Celestial Heart Multi-Charm Necklace","CQ1HLhJBf3N9RUe8Bczb"
"ok","matched by product name","92.5 Sterling Silver Cosmic Multi-Charm Drop Necklace","Womens / chains","2500","/product/KWOqvt2GwMgUOZfltBVD","ss/charm chains/Charm_Chain_Product_20_92.5 Sterling Silver Cosmic Multi-Charm Drop Necklace","KWOqvt2GwMgUOZfltBVD"
"ok","matched by product name","92.5 Sterling Silver Floral Charm Pendant Chain & Earrings Set","Womens / chains","8249.98","/product/y18cnZDD0yuaJQEzXqS3","ss/charm chains/Charm_Chain_Product_15_92.5 Sterling Silver Floral Charm Pendant Chain and Earrings Set","y18cnZDD0yuaJQEzXqS3"
"ok","matched by product name","Blooming Pavé Floral Blossom 92.5 Sterling Silver Rose Gold Chain","Womens / chains","3099.98","/product/EaMWfnLD15iX7fQgY0nN","ss/charm chains/Charm_Chain_Product_03_Blooming Pave Floral Blossom 92.5 Sterling Silver Rose Gold Chain","EaMWfnLD15iX7fQgY0nN"
"ok","matched by product name","Enchanted Butterfly Crystal Drop 92.5 Sterling Silver Rose Gold Chain","Womens / chains","3600","/product/yKkr5x2lv7W3lh5QOUnH","ss/charm chains/Charm_Chain_Product_01_Enchanted Butterfly Crystal Drop 92.5 Sterling Silver Rose Gold Chain","yKkr5x2lv7W3lh5QOUnH"
"ok","matched by product name","Enchanted Snowflake Open Heart 92.5 Sterling Silver Rose Gold Chain","Womens / chains","3099.98","/product/Wt7TUYGK0Dzo3wT5hsS4","ss/charm chains/Charm_Chain_Product_07_Enchanted Snowflake Open Heart 92.5 Sterling Silver Rose Gold Chain","Wt7TUYGK0Dzo3wT5hsS4"
"ok","matched by product name","Enchanted Twin Leaf Shimmering 92.5 Sterling Silver Luxury Pendant Chain","Womens / chains","2800","/product/OIUi2hlUVLyoMGvD54h9","ss/charm chains/Charm_Chain_Product_05_Enchanted Twin Leaf Shimmering 92.5 Sterling Silver Luxury Pendant Chain","OIUi2hlUVLyoMGvD54h9"
"ok","matched by product name","Luxury Baguette-Cut CZ Geometric Wave 92.5 Sterling Silver Rose Gold Chain","Womens / chains","1650","/product/QEPH5AyzcadbjZFmwlgv","ss/charm chains/Charm_Chain_Product_02_Luxury Baguette-Cut CZ Geometric Wave 92.5 Sterling Silver Rose Gold Chain","QEPH5AyzcadbjZFmwlgv"
"ok","matched by product name","Shimmering Liquid-Gold Sari Chain with Ruby & CZ peacock Side-Brooch","Womens / chains","10600","/product/YZ3NshYr1OXprTX8nTbC","pendants/Pendant_040_Brooch","YZ3NshYr1OXprTX8nTbC"
"ok","matched by product name","92.5 Pure Silver Antique Gold-Plating Ram Parivar Kasu Drops with Peacock Studs","Womens / earrings","4100","/product/29mWCqzEYMDdd4HJf9z0","ss/earrings/Earring_062_92.5 Pure Silver Antique Gold-Plating Ram Parivar Kasu Drops with Peacock Studs","29mWCqzEYMDdd4HJf9z0"
"ok","matched by product name","92.5 Pure Silver Bell Drop Earrings – Handcrafted Oxidized Designer Danglers","Womens / earrings","7750","/product/Rh9ltbb2gB3EEqqqLvsG","ss/earrings/Earring_046_92.5 Pure Silver Bell Drop Earrings - Handcrafted Oxidized Designer Danglers","Rh9ltbb2gB3EEqqqLvsG"
"ok","matched by product name","92.5 Pure Silver Flower Studs with Pastel Pink Carved Blossom, Green Enamel Leaves, and Pearls","Womens / earrings","10000","/product/0SiHet5erPcIURytzlol","ss/earrings/Earring_064_92.5 Pure Silver Flower Studs with Pastel Pink Carved Blossom Green Enamel Leaves and Pearls","0SiHet5erPcIURytzlol"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Jhumka-Style Chandelier Drops with Ruby Kemp and Pearl Hangings","Womens / earrings","7300","/product/8FJ8j4dYYQvwFFhc292Y","ss/earrings/Earring_087_92.5 Pure Silver Gold-Plated Jhumka-Style Chandelier Drops with Ruby Kemp and Pearl Hangings","8FJ8j4dYYQvwFFhc292Y"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Traditional Peacock Studs with Shimmering CZ Accents","Womens / earrings","5700","/product/txcWPCE8jI1vCJsM1Tr7","ss/earrings/Earring_080_92.5 Pure Silver Gold-Plated Traditional Peacock Studs with Shimmering CZ Accents","txcWPCE8jI1vCJsM1Tr7"
"ok","matched by product name","92.5 Pure Silver Rose Gold Plated Flower Tops with Shimmering CZ and Emerald-Green Accents","Womens / earrings","4200","/product/4fE6XhQDfO270vXCE3lV","ss/earrings/Earring_063_92.5 Pure Silver Rose Gold Plated Flower Tops with Shimmering CZ and Emerald-Green Accents","4fE6XhQDfO270vXCE3lV"
"ok","matched by product name","92.5 Pure Sterling Silver Bow Knot Halo Stud Earrings | Gold-Plated CZ Designer Earrings for Women","Womens / earrings","3100","/product/Cavdue2OwXSldwtqPee2","ss/earrings/Earring_043_92.5 Pure Sterling Silver Bow Knot Halo Stud Earrings","Cavdue2OwXSldwtqPee2"
"ok","matched by product name","92.5 Pure Sterling Silver Heart Halo Stud Earrings | Gold-Plated CZ Heart Designer Earrings for Women","Womens / earrings","3000","/product/RcyXR2CKcTA6zz5wGHnI","ss/earrings/Earring_044_92.5 Pure Sterling Silver Heart Halo Stud Earrings","RcyXR2CKcTA6zz5wGHnI"
"ok","matched by product name","92.5 Pure Sterling Silver Mother-of-Pearl Floral Stud Earrings | CZ & Pearl Designer Earrings for Women","Womens / earrings","3900","/product/H5eaiXyuGK7xkkbg1Rqe","ss/earrings/Earring_047_92.5 Pure Sterling Silver Mother-of-Pearl Floral Stud Earrings","H5eaiXyuGK7xkkbg1Rqe"
"ok","matched by product name","92.5 Silver Baguette Hoop Drops","Womens / earrings","11150","/product/1nGbmhKwaBdQYvC5SU2K","ss/earrings/Earring_001_92.5 Silver Baguette Hoop Drops","1nGbmhKwaBdQYvC5SU2K"
"ok","matched by product name","92.5 Silver Cascade Drop Earrings","Womens / earrings","12000","/product/TR4fAeMgSOvoR9Iw1Gsr","ss/earrings/Earring_009_92.5 Silver Cascade Drop Earrings","TR4fAeMgSOvoR9Iw1Gsr"
"ok","matched by product name","92.5 Silver Gold polish Navaratna-Style Studs","Womens / earrings","7800","/product/Jcaua5BrPhsfzwGxAoOe","ss/earrings/Earring_019_92.5 Silver Navaratna-Style Studs","Jcaua5BrPhsfzwGxAoOe"
"ok","matched by product name","92.5 Silver Multi-Gem Cutout Drops","Womens / earrings","6600","/product/T1vOJCggcukme8hlOlDB","ss/earrings/Earring_004_92.5 Silver Multi-Gem Cutout Drops","T1vOJCggcukme8hlOlDB"
"ok","matched by product name","92.5 Silver Traditional Emerald-Green Pear Studs","Womens / earrings","6200","/product/A8EzTywZs9GF4aSKw6yh","ss/earrings/Earring_021_92.5 Silver Traditional Emerald-Green Pear Studs","A8EzTywZs9GF4aSKw6yh"
"ok","matched by product name","Antique Goddess Lakshmi Nakshi Coin Studs with Emerald-Green Beads – 92.5 Pure Sterling Silver in Gold Polish","Womens / earrings","13400","/product/2hVFffg7cpshaLM8kbHu","ss/earrings/Earring_029_Antique Goddess Lakshmi Nakshi Coin Studs with Emerald-Green Beads","2hVFffg7cpshaLM8kbHu"
"ok","matched by product name","Crystal-Shimmering Bear Silhouette Earrings","Womens / earrings","2350","/product/slZfZ5kCpqHyLdUo7QLs","ss/earrings/Earring_018_Crystal-Shimmering Bear Silhouette Earrings","slZfZ5kCpqHyLdUo7QLs"
"ok","matched by product name","Heritage Red Coral & CZ Oval Center Tops – 92.5 Sterling Silver","Womens / earrings","10150","/product/1O0wDVF7kRoqStCxFTNp","ss/earrings/Earring_030_Heritage Red Coral and CZ Oval Center Tops","1O0wDVF7kRoqStCxFTNp"
"ok","matched by product name","Pastel Royalty in Premium Rose Gold Polish","Womens / earrings","4150","/product/LzBTmH2Fazjaexduv6Vc","ss/earrings/Earring_015_Pastel Royalty in Premium Rose Gold Polish","LzBTmH2Fazjaexduv6Vc"
"ok","matched by product name","Royal Emerald Floral Mandala Stud Earrings – 92.5 Pure Sterling Silver in Gold Polish","Womens / earrings","5350","/product/bxBG2L2rZ3g7GyLSSLRh","ss/earrings/Earring_077_Royal Emerald Floral Mandala Stud Earrings","bxBG2L2rZ3g7GyLSSLRh"
"ok","matched by product name","Royal Imperial Red Sunburst Stud Earrings – 92.5 Pure Sterling Silver in Gold Polish","Womens / earrings","6100","/product/XXh8rdTbT8ilMXQjZgod","ss/earrings/Earring_031_Royal Imperial Red Sunburst Stud Earrings","XXh8rdTbT8ilMXQjZgod"
"ok","matched by product name","The Enamel Hummingbird & Blossom Earrings ✨","Womens / earrings","4800","/product/ncdpfLXrqIwSPxBnvOgm","ss/earrings/Earring_011_The Enamel Hummingbird and Blossom Earrings","ncdpfLXrqIwSPxBnvOgm"
"ok","matched by product name","92.5 Pure Silver Rose Gold Star Drop Earrings | Sparkling CZ Stone Ear Climbers for Women","Womens / kaans","1350","/product/LN3JDgVjC6kW3YIT7G92","ss/kaan/Kaan_Product_14_92.5 Pure Silver Rose Gold Star Drop Earrings","LN3JDgVjC6kW3YIT7G92"
"ok","matched by product name","Cascading Heart Solitaire Kaan Earrings – 92.5 Sterling Silver","Womens / kaans","1500","/product/afo5RMrHnlkLx1KLaejq","ss/kaan/Kaan_Product_02_Cascading Heart Solitaire Kaan Earrings - 92.5 Sterling Silver","afo5RMrHnlkLx1KLaejq"
"ok","matched by product name","Dual-Tone Blossom Branch Ear Climbers – 92.5 Pure Sterling Silver in gold polish","Womens / kaans","3400","/product/PVLwVKaoJxytkXmLw6us","ss/kaan/Kaan_Product_03_Blossom Branch Ear Climbers - 92.5 Pure Sterling Silver Gold Polish","PVLwVKaoJxytkXmLw6us"
"ok","matched by product name","Enchanted Halo Leaf Vine 92.5 Sterling Silver Gold-Plated Kaans","Womens / kaans","2250","/product/qrf0nAVj4CiCi0F3j54r","ss/kaan/Kaan_Product_10_Enchanted Halo Leaf Vine 92.5 Sterling Silver Gold-Plated Kaans","qrf0nAVj4CiCi0F3j54r"
"ok","matched by product name","Enchanted Vine Leaf Ear Climbers – 92.5 Pure Sterling Silver","Womens / kaans","2700","/product/8oMbQogxA55xbDlu3UCI","ss/kaan/Kaan_Product_01_Enchanted Vine Leaf Ear Climbers - 92.5 Pure Sterling Silver","8oMbQogxA55xbDlu3UCI"
"ok","matched by product name","Graceful Entwined Ribbon Pavé Kaan Earrings","Womens / kaans","1200","/product/WuPSo3LyXchukTjVBrMy","ss/kaan/Kaan_Product_05_Graceful Entwined Ribbon Pave Kaan Earrings","WuPSo3LyXchukTjVBrMy"
"ok","matched by product name","Radiant Emerald Green & White 92.5 Sterling Silver Ear Climbers","Womens / kaans","2100","/product/xZttI4gXtU5SFvxDLw3P","ss/kaan/Kaan_Product_12_Radiant Emerald Green and White 92.5 Sterling Silver Ear Climbers Kaans","xZttI4gXtU5SFvxDLw3P"
"ok","matched by product name","Radiant Round & Marquise Leaf 92.5 Sterling Silver Gold-Plated Kaans","Womens / kaans","2100","/product/YMOETTcamx7Rt3XDaTQ3","ss/kaan/Kaan_Product_09_Radiant Round and Marquise Leaf 92.5 Sterling Silver Gold-Plated Kaans","YMOETTcamx7Rt3XDaTQ3"
"ok","matched by product name","Radiant Ruby Pink & White 92.5 Sterling Silver Ear Climbers","Womens / kaans","2200","/product/ryWZ0A3gXV87McYIrLWC","ss/kaan/Kaan_Product_07_Radiant Ruby Pink and White 92.5 Sterling Silver Ear Climbers Kaans","ryWZ0A3gXV87McYIrLWC"
"ok","matched by product name","92.5 Sterling Silver Double-Layer Diamond Sparkle Necklace Set","Womens / Necklace","24250","/product/m3QiN1pkUUu2TyvcMhUr","rose gold and fancy necklaces/Necklace_075_92.5 Sterling Silver Double-Layer Diamond Sparkle Necklace Set","m3QiN1pkUUu2TyvcMhUr"
"ok","matched by product name","92.5 Sterling Silver Teardrop Sparkle Necklace Set with Matching Earrings & Bracelet","Womens / Necklace","17400","/product/Cnsif3giUypwHlfN2Fzy","rose gold and fancy necklaces/Necklace_070_92.5 Sterling Silver Teardrop Sparkle Necklace Set with Matching Earrings and Bracelet","Cnsif3giUypwHlfN2Fzy"
"ok","matched by product name","Blossom Pearl Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Womens / Necklace","13200","/product/OqLWOr5zDKzNKVSuB0mS","rose gold and fancy necklaces/Necklace_019_Blossom Pearl Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","OqLWOr5zDKzNKVSuB0mS"
"ok","matched by product name","Elegant Rose Gold Orchid Enamel Silver Necklace Set","Womens / Necklace","17500","/product/gjwBtpipgQJAkFplY7I3","rose gold and fancy necklaces/Necklace_023_Elegant Rose Gold Orchid Enamel Silver Necklace Set","gjwBtpipgQJAkFplY7I3"
"ok","matched by product name","Emerald Elegance Tennis Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Womens / Necklace","17300","/product/dkjGgv3RruDlV7FZj8o5","set2/Set_007_EmeraldTennisChainNecklace","dkjGgv3RruDlV7FZj8o5"
"ok","matched by product name","Enamelled Butterfly Dreams 925 Pure Silver Necklace & Earrings Set","Womens / Necklace","18700","/product/1mYx0aTPqm5IsjbZqe0S","rose gold and fancy necklaces/Necklace_058_Enamelled Butterfly Dreams 925 Pure Silver Necklace and Earrings Set","1mYx0aTPqm5IsjbZqe0S"
"ok","matched by product name","Pure Sterling Silver Gold Polish Grand Lakshmi Bridal Haram Set | Antique Temple Jewellery with Peacock Motifs & Ruby Beads","Womens / Necklace","247049.99","/product/dXnFokwzfqubmA9gIUWs","temple necklaces/Necklace_054_92.5 Pure Sterling Silver Gold Polish Grand Lakshmi Bridal Haram Set - Antique Temple Jewellery with Peacock Motifs and Ruby Beads","dXnFokwzfqubmA9gIUWs"
"ok","matched by product name","Royal Blossom Designer Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Womens / Necklace","11000","/product/0sf9v1k0wCcC9hSgklgp","rose gold and fancy necklaces/Necklace_048_Cherry Blossom Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","0sf9v1k0wCcC9hSgklgp"
"ok","matched by product name","Royal Emerald & CZ Peacock Silver Haram with Hanging Jhumka Pendant","Womens / Necklace","41650","/product/N9krGgZllQrXR74bXLyK","temple necklaces/Necklace_009_Royal Emerald and CZ Peacock Silver Haram with Hanging Jhumka Pendant","N9krGgZllQrXR74bXLyK"
"ok","matched by product name","Antique Oxidized Sterling Silver Bal Krishna Flute & Makhan Matki Pendant","Womens / PENDENT","6300","/product/9uqnayeAiWLJXhI8p7dq","pendants/Pendant_085_Antique Oxidized Sterling Silver Bal Krishna Flute and Makhan Matki Pendant","9uqnayeAiWLJXhI8p7dq"
"ok","matched by product name","Antique Oxidized Sterling Silver Lord Murugan with Vel & Peacock Pendant","Womens / PENDENT","4800","/product/gEYIXcAJVApckNa3n0rf","pendants/Pendant_087_Antique Oxidized Sterling Silver Lord Murugan with Vel and Peacock Pendant","gEYIXcAJVApckNa3n0rf"
"ok","matched by product name","Antique Silver Mahadev Statement Pendant with Crescent Moon & Nagas","Womens / PENDENT","7600","/product/XG5zkl2Jl6jfMh5zoRoM","pendants/Pendant_083_Antique Silver Mahadev Statement Pendant with Crescent Moon and Nagas","XG5zkl2Jl6jfMh5zoRoM"
"ok","matched by product name","Classic Elephant Motif Nakshi Bar silver gold polish Pendant with Coral Cabochons & CZ","Womens / PENDENT","3500","/product/5Rufm7waxhzOei8kF2eW","pendants/Pendant_079_Classic Elephant Motif Nakshi Bar Silver Gold Polish Pendant with Coral Cabochons & CZ","5Rufm7waxhzOei8kF2eW"
"ok","matched by product name","Divine Ganesha Carved Nakshi Silver Pendant with Shimmering White CZ Halo","Womens / PENDENT","5300","/product/zsDsv0wv0HNAlvzBRj14","pendants/Pendant_034_Divine Ganesha Carved Nakshi Silver Pendant with Shimmering White CZ Halo","zsDsv0wv0HNAlvzBRj14"
"ok","matched by product name","Grand Divine Gaja Lakshmi Antique Silver Pendant with Peacock Feather Art & Faceted Emerald Drops","Womens / PENDENT","17500","/product/EVihSV2B3LsUuzZbKWNq","pendants/Pendant_101_PeacockPaveEmeraldPendant","EVihSV2B3LsUuzZbKWNq"
"ok","matched by product name","Grand Divine Krishna Flute Nakshi Silver gold polish Pendant with CZ Diamonds","Womens / PENDENT","12000","/product/8Q3leWFUGqpNbVPLDgr3","pendants/Pendant_020_Grand Divine Krishna Flute Nakshi Silver Gold Polish Pendant with CZ Diamonds","8Q3leWFUGqpNbVPLDgr3"
"ok","matched by product name","Grand Divine Lakshmi Nakshi Silver gold polish Pendant with Tumbled Ruby Drops","Womens / PENDENT","9900","/product/pNiYdlr0RFAaXUOUebps","pendants/Pendant_027_Grand Divine Lakshmi Nakshi Silver Gold Polish Pendant with Tumbled Ruby Drops","pNiYdlr0RFAaXUOUebps"
"ok","matched by product name","Grand Divine Lakshmi Prabhavali Motif Silver gold polish  Pendant with Kemp Beads","Womens / PENDENT","21000","/product/CkuNecnvC4Vr8uYxM1ac","pendants/Pendant_043_Grand Divine Lakshmi Prabhavali Motif Silver Gold Polish Pendant with Kemp Beads","CkuNecnvC4Vr8uYxM1ac"
"ok","matched by product name","Grand Divine Ram Parivar Carved Silver gold polish Pendant with Pearl Trim","Womens / PENDENT","12200","/product/EiQ1T6Xb8rVCZG3wOj0w","pendants/Pendant_026_Grand Divine Ram Parivar Carved Silver Gold Polish Pendant with Pearl Trim","EiQ1T6Xb8rVCZG3wOj0w"
"ok","matched by product name","Grand Imperial Emerald & Shimmering White CZ Silver Pendant","Womens / PENDENT","9800","/product/9Y5oVshSbtd4wkgzXwJT","pendants/Pendant_099_Grand Imperial Emerald and Shimmering White CZ Silver Pendant","9Y5oVshSbtd4wkgzXwJT"
"ok","matched by product name","Majestic Diamond-Cut CZ Encrusted Mandala Pendant with Emerald Drops","Womens / PENDENT","11399.98","/product/atRmyHyCgQzPoafz0QsR","pendants/Pendant_065_Majestic Diamond-Cut CZ Encrusted Mandala Pendant with Emerald Drops","atRmyHyCgQzPoafz0QsR"
"ok","matched by product name","Majestic Polki & CZ Encrusted Balaji Pendant with tumbled ruby drops","Womens / PENDENT","12800","/product/MJp9fQP8vWLbwVA62BrR","pendants/Pendant_023_Majestic Polki and CZ Encrusted Balaji Pendant with Tumbled Ruby Drops","MJp9fQP8vWLbwVA62BrR"
"ok","matched by product name","Majestic Twin Peacock Venugopala Krishna CZ Halo Pendant with pearls","Womens / PENDENT","12200","/product/Yv90kAZpEukxg4HBAI3A","pendants/Pendant_022_Majestic Twin Peacock Venugopala Krishna CZ Halo Pendant with Pearls","Yv90kAZpEukxg4HBAI3A"
